INDIR,FOLDER,IN FILE,DURATION,DATE,TIME,HOUR,DATE-12,TIME-12,HOUR-12,LATITUDE,LONGITUDE,MODEL,SERIAL NO,FIRMWARE,PREFIX,NOTES,AUTO ID,PULSES,MATCHING,MATCH RATIO,MARGIN,FILES,ORGID,USERID,REVIEW ORGID,REVIEW USERID,INPATHMD5,Attribute,ID,SourceFile,Habitat
D:\Madagascar\MA12 - Agriculture 03_RR03 - little data\MA12_1\wav,NA,20240810_054920_000.wav,5,08-10-24,0.242593000,5,08-09-24,0.742593000,17,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,749EyzSwWOUFl9qg/NFahw==,MANUAL ID.2,MMAN,meta_MA12_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA12 - Agriculture 03_RR03 - little data\MA12_1\wav,NA,20240810_055040_000.wav,5,08-10-24,0.243519000,5,08-09-24,0.743519000,17,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,rt1DVO+83grWeOOmGJaHAQ==,MANUAL ID.1,MMAN,meta_MA12_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA12 - Agriculture 03_RR03 - little data\MA12_1\wav,NA,20240810_054800_000.wav,5,08-10-24,0.241667000,5,08-09-24,0.741667000,17,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,OlHa7M7hfA0ulW+jyDC+NQ==,MANUAL ID.1,MMAN,meta_MA12_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA12 - Agriculture 03_RR03 - little data\MA12_1\wav,NA,20240810_055035_000.wav,5,08-10-24,0.243461000,5,08-09-24,0.743461000,17,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,pZkfhB9QpYRqSYFhG8Y69g==,MANUAL ID.1,MMAN,meta_MA12_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA12 - Agriculture 03_RR03 - little data\MA12_1\wav,NA,20240810_055105_000.wav,5,08-10-24,0.24380800,5,08-09-24,0.74380800,17,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,m6tsGETH8JmnRmnv0kyaJA==,MANUAL ID.1,VMI1,meta_MA12_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA12 - Agriculture 03_RR03 - little data\MA12_1\wav,NA,20240810_054930_000.wav,5,08-10-24,0.242708000,5,08-09-24,0.742708000,17,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,u7y/COoddylEoMc4EI8Rog==,MANUAL ID.1,VMI1,meta_MA12_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA12 - Agriculture 03_RR03 - little data\MA12_1\wav,NA,20240810_054925_000.wav,5,08-10-24,0.242650000,5,08-09-24,0.742650000,17,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,+kfODRYaHun8LiJXnsdECQ==,MANUAL ID.1,VMI1,meta_MA12_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA12 - Agriculture 03_RR03 - little data\MA12_1\wav,NA,20240810_055120_000.wav,5,08-10-24,0.243981000,5,08-09-24,0.743981000,17,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,qfTVlj8Whtu4Yrj6phqDhQ==,MANUAL ID.1,VMI1,meta_MA12_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA12 - Agriculture 03_RR03 - little data\MA12_1\wav,NA,20240810_054935_000.wav,5,08-10-24,0.242766000,5,08-09-24,0.742766000,17,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,cBKCWlucpxZ5ncvsHaazfg==,MANUAL ID.1,VMI1,meta_MA12_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA12 - Agriculture 03_RR03 - little data\MA12_1\wav,NA,20240810_055115_000.wav,5,08-10-24,0.243924000,5,08-09-24,0.743924000,17,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,i5CzksbwEip+65bwd/ovGA==,MANUAL ID.1,MMAN,meta_MA12_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA12 - Agriculture 03_RR03 - little data\MA12_1\wav,NA,20240810_055130_000.wav,5,08-10-24,0.244097000,5,08-09-24,0.744097000,17,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Vp1uZW0iD0CoOmFOtHUeYQ==,MANUAL ID.1,VMI1,meta_MA12_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA12 - Agriculture 03_RR03 - little data\MA12_1\wav,NA,20240810_055110_000.wav,5,08-10-24,0.243866000,5,08-09-24,0.743866000,17,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,WnR+6pmmEXDpKwfcm1HBoQ==,MANUAL ID.1,VMI1,meta_MA12_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA12 - Agriculture 03_RR03 - little data\MA12_1\wav,NA,20240810_055135_000.wav,5,08-10-24,0.244155000,5,08-09-24,0.744155000,17,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,8ElZbthQhQekk0hLdUlV6Q==,MANUAL ID.1,VMI1.B,meta_MA12_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA12 - Agriculture 03_RR03 - little data\MA12_1\wav,NA,20240810_055200_000.wav,5,08-10-24,0.244444000,5,08-09-24,0.744444000,17,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,MBgVmCkvp5Cf0bD4zlbeqQ==,MANUAL ID.1,MANN.B,meta_MA12_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA12 - Agriculture 03_RR03 - little data\MA12_1\wav,NA,20240810_055205_000.wav,5,08-10-24,0.244502000,5,08-09-24,0.744502000,17,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,AA6Dz/K9Uxlv3nAzByJ2DQ==,MANUAL ID.1,VMI1,meta_MA12_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA12 - Agriculture 03_RR03 - little data\MA12_1\wav,NA,20240810_055150_000.wav,5,08-10-24,0.244329000,5,08-09-24,0.744329000,17,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,PjrfOm6n4uHvPbDxRrjTtA==,MANUAL ID.1,MMAN,meta_MA12_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA12 - Agriculture 03_RR03 - little data\MA12_1\wav,NA,20240810_055225_000.wav,5,08-10-24,0.244734000,5,08-09-24,0.744734000,17,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,jmtZ+VArHQ8pl3/0971t9w==,MANUAL ID.1,VMI1,meta_MA12_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA12 - Agriculture 03_RR03 - little data\MA12_1\wav,NA,20240810_055145_000.wav,5,08-10-24,0.244271000,5,08-09-24,0.744271000,17,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,JvHKLXI/lMQ7d8yQ+hErSA==,MANUAL ID.1,MMAN,meta_MA12_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA12 - Agriculture 03_RR03 - little data\MA12_1\wav,NA,20240810_055140_000.wav,5,08-10-24,0.244213000,5,08-09-24,0.744213000,17,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,idLqm2SiH92XHZPvSnHcag==,MANUAL ID.1,VMI1,meta_MA12_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA12 - Agriculture 03_RR03 - little data\MA12_1\wav,NA,20240810_055220_000.wav,5,08-10-24,0.244676000,5,08-09-24,0.744676000,17,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,fIQBZSr1ywUgaJTdf55ycQ==,MANUAL ID.1,VMI1,meta_MA12_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA12 - Agriculture 03_RR03 - little data\MA12_1\wav,NA,20240810_055210_000.wav,5,08-10-24,0.244560000,5,08-09-24,0.744560000,17,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,TPJ7vaH92BMlzrLpTfXMCg==,MANUAL ID.1,VMI1,meta_MA12_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA12 - Agriculture 03_RR03 - little data\MA12_1\wav,NA,20240810_055235_000.wav,5,08-10-24,0.244850000,5,08-09-24,0.744850000,17,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,b+F9/Rtg6InMDyGsWmyOnQ==,MANUAL ID.1,VMI1,meta_MA12_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA12 - Agriculture 03_RR03 - little data\MA12_1\wav,NA,20240810_055230_000.wav,5,08-10-24,0.244792000,5,08-09-24,0.744792000,17,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,oUScA01WQl9FR9XaI5St+Q==,MANUAL ID.1,VMI1,meta_MA12_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA12 - Agriculture 03_RR03 - little data\MA12_1\wav,NA,20240810_055300_000.wav,5,08-10-24,0.245139000,5,08-09-24,0.745139000,17,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Gxk4OiMmTlfKuLZC3dLIOw==,MANUAL ID.1,VMI1,meta_MA12_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA12 - Agriculture 03_RR03 - little data\MA12_1\wav,NA,20240810_055215_000.wav,5,08-10-24,0.244618000,5,08-09-24,0.744618000,17,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,JLwkYmnvtGwIv6hSsfxFyg==,MANUAL ID.1,VMI1,meta_MA12_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA12 - Agriculture 03_RR03 - little data\MA12_1\wav,NA,20240810_055320_000.wav,5,08-10-24,0.24537000,5,08-09-24,0.74537000,17,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,BiRSvdT97wT7qq9HzB8RnA==,MANUAL ID.1,VMI1,meta_MA12_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA12 - Agriculture 03_RR03 - little data\MA12_1\wav,NA,20240810_055335_000.wav,5,08-10-24,0.245544000,5,08-09-24,0.745544000,17,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Ra1Gmmb/7dANs8UFl0/pgA==,MANUAL ID.1,VMI1,meta_MA12_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA12 - Agriculture 03_RR03 - little data\MA12_1\wav,NA,20240810_055245_000.wav,5,08-10-24,0.244965000,5,08-09-24,0.744965000,17,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,EkTZEGWhgpmpuOZIbLBqOQ==,MANUAL ID.1,VMI1.B,meta_MA12_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA12 - Agriculture 03_RR03 - little data\MA12_1\wav,NA,20240810_055310_000.wav,5,08-10-24,0.24525500,5,08-09-24,0.74525500,17,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,VVSwuFEBBxCXcCwOuSzzUQ==,MANUAL ID.1,VMI1,meta_MA12_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA12 - Agriculture 03_RR03 - little data\MA12_1\wav,NA,20240810_055345_000.wav,5,08-10-24,0.245660000,5,08-09-24,0.745660000,17,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NtL4/SeB8EqoCWDg8u+nPQ==,MANUAL ID.1,VMI1,meta_MA12_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA12 - Agriculture 03_RR03 - little data\MA12_1\wav,NA,20240810_055240_000.wav,5,08-10-24,0.244907000,5,08-09-24,0.744907000,17,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,ZwVaJHczZpQ9fRZXGQCE+g==,MANUAL ID.1,MMAN.B,meta_MA12_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA12 - Agriculture 03_RR03 - little data\MA12_1\wav,NA,20240810_055415_000.wav,5,08-10-24,0.246007000,5,08-09-24,0.746007000,17,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,h+E52xHop92HEhOonxwJGg==,MANUAL ID.1,VMI1,meta_MA12_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA12 - Agriculture 03_RR03 - little data\MA12_1\wav,NA,20240810_055350_000.wav,5,08-10-24,0.245718000,5,08-09-24,0.745718000,17,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,oG0glS5YtDBLpRHxRTXYeg==,MANUAL ID.1,VMI1,meta_MA12_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA12 - Agriculture 03_RR03 - little data\MA12_1\wav,NA,20240810_055645_000.wav,5,08-10-24,0.247743000,5,08-09-24,0.747743000,17,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,XtlPhKrhcKpCivWSExsvlA==,MANUAL ID.1,VMI1,meta_MA12_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA12 - Agriculture 03_RR03 - little data\MA12_1\wav,NA,20240810_055250_000.wav,5,08-10-24,0.245023000,5,08-09-24,0.745023000,17,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Dd4zWpB4Nw98BdoXtlfu4A==,MANUAL ID.1,VMI1,meta_MA12_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA12 - Agriculture 03_RR03 - little data\MA12_1\wav,NA,20240810_055325_000.wav,5,08-10-24,0.245428000,5,08-09-24,0.745428000,17,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,YKuvGuTQLMKHGP+nEAbfjA==,MANUAL ID.1,VMI1,meta_MA12_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA12 - Agriculture 03_RR03 - little data\MA12_1\wav,NA,20240810_055715_000.wav,5,08-10-24,0.248090000,5,08-09-24,0.748090000,17,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,503Z0Uqgr0yov/FrlyD7mg==,MANUAL ID.1,VMI1,meta_MA12_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA12 - Agriculture 03_RR03 - little data\MA12_1\wav,NA,20240809_163835_000.wav,5,08-09-24,0.693461000,16,08-09-24,0.193461000,4,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,ESx67ZS6MlhphR9KB2bwjg==,MANUAL ID.1,Noise,meta_MA12_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA12 - Agriculture 03_RR03 - little data\MA12_1\wav,NA,20240809_163715_000.wav,5,08-09-24,0.692535000,16,08-09-24,0.192535000,4,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,RuKsnLy8MCXOENYfiNGndA==,MANUAL ID.1,Noise,meta_MA12_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA12 - Agriculture 03_RR03 - little data\MA12_1\wav,NA,20240810_055550_000.wav,5,08-10-24,0.247106000,5,08-09-24,0.747106000,17,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,VD77WvbVfGdfJWwblUtN5w==,MANUAL ID.1,VMI1,meta_MA12_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA12 - Agriculture 03_RR03 - little data\MA12_1\wav,NA,20240809_165945_000.wav,5,08-09-24,0.708160000,16,08-09-24,0.208160000,4,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,5Klo49yX9ocWVNh9gcvAcg==,MANUAL ID.1,Noise,meta_MA12_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA12 - Agriculture 03_RR03 - little data\MA12_1\wav,NA,20240810_055340_000.wav,5,08-10-24,0.245602000,5,08-09-24,0.745602000,17,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,h4yegF8WClVwMuPajStCxA==,MANUAL ID.1,VMI1,meta_MA12_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA12 - Agriculture 03_RR03 - little data\MA12_1\wav,NA,20240810_055720_000.wav,5,08-10-24,0.248148000,5,08-09-24,0.748148000,17,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,hVBsmuQQn0ELmlsv2d97ow==,MANUAL ID.1,MMAN,meta_MA12_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA12 - Agriculture 03_RR03 - little data\MA12_1\wav,NA,20240809_174825_000.wav,5,08-09-24,0.741956000,17,08-09-24,0.241956000,5,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,wXxYQ1hLsgpXWVfsVWauGw==,MANUAL ID.1,Noise,meta_MA12_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA12 - Agriculture 03_RR03 - little data\MA12_1\wav,NA,20240809_174830_000.wav,5,08-09-24,0.742014000,17,08-09-24,0.242014000,5,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,j2gac8emvHmrN5r3375S3w==,MANUAL ID.1,Noise,meta_MA12_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA12 - Agriculture 03_RR03 - little data\MA12_1\wav,NA,20240809_165925_000.wav,5,08-09-24,0.707928000,16,08-09-24,0.207928000,4,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,s9tXqab4+5fna/ibvPpBTw==,MANUAL ID.1,Noise,meta_MA12_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA12 - Agriculture 03_RR03 - little data\MA12_1\wav,NA,20240809_163750_000.wav,5,08-09-24,0.692940000,16,08-09-24,0.192940000,4,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,/amouuhN3mw7q8OhKFUAnw==,MANUAL ID.1,Noise,meta_MA12_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA12 - Agriculture 03_RR03 - little data\MA12_1\wav,NA,20240810_055640_000.wav,5,08-10-24,0.247685000,5,08-09-24,0.747685000,17,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,x0yOkqiaZAkAgn+YCyoROw==,MANUAL ID.1,VMI1,meta_MA12_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA12 - Agriculture 03_RR03 - little data\MA12_1\wav,NA,20240810_055915_000.wav,5,08-10-24,0.249479000,5,08-09-24,0.749479000,17,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1jE6GLK1FziBMkxTpx3LuA==,MANUAL ID.1,PATRA,meta_MA12_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA12 - Agriculture 03_RR03 - little data\MA12_1\wav,NA,20240809_163840_000.wav,5,08-09-24,0.693519000,16,08-09-24,0.193519000,4,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,B251NETL4uuw3myuQdK5Cg==,MANUAL ID.1,Noise,meta_MA12_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA12 - Agriculture 03_RR03 - little data\MA12_1\wav,NA,20240809_163705_000.wav,5,08-09-24,0.692419000,16,08-09-24,0.192419000,4,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,rDcCZ8C5OTjRmCQ8SQK4Tg==,MANUAL ID.1,Noise,meta_MA12_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA12 - Agriculture 03_RR03 - little data\MA12_1\wav,NA,20240809_180720_000.wav,5,08-09-24,0.755093000,18,08-09-24,0.255093000,6,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,E1kkJfLPzWEer9AnQTxgAQ==,MANUAL ID.1,Noise,meta_MA12_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA12 - Agriculture 03_RR03 - little data\MA12_1\wav,NA,20240809_181020_000.wav,5,08-09-24,0.757176000,18,08-09-24,0.257176000,6,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,BCSlh+iWKHfCeqvtODISNg==,MANUAL ID.1,Noise,meta_MA12_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA12 - Agriculture 03_RR03 - little data\MA12_1\wav,NA,20240809_180740_000.wav,5,08-09-24,0.755324000,18,08-09-24,0.255324000,6,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,utkyMmNwXl3sZFvAGtyjsQ==,MANUAL ID.1,Noise,meta_MA12_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA12 - Agriculture 03_RR03 - little data\MA12_1\wav,NA,20240809_180730_000.wav,5,08-09-24,0.755208000,18,08-09-24,0.255208000,6,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,l/LZHL+sR5PSaloMvGp21Q==,MANUAL ID.1,Noise,meta_MA12_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA12 - Agriculture 03_RR03 - little data\MA12_1\wav,NA,20240809_180825_000.wav,5,08-09-24,0.755845000,18,08-09-24,0.255845000,6,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,QeXfFBIpDz04xnkgYwqTaw==,MANUAL ID.1,Noise,meta_MA12_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA12 - Agriculture 03_RR03 - little data\MA12_1\wav,NA,20240809_180330_000.wav,5,08-09-24,0.752431000,18,08-09-24,0.252431000,6,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,L0/C3fS47jE3qpsFDH2CxA==,MANUAL ID.1,Noise,meta_MA12_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA12 - Agriculture 03_RR03 - little data\MA12_1\wav,NA,20240809_181040_000.wav,5,08-09-24,0.757407000,18,08-09-24,0.257407000,6,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,xyi2CKWZCuIcZVRzFr+Gdw==,MANUAL ID.1,Noise,meta_MA12_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA12 - Agriculture 03_RR03 - little data\MA12_1\wav,NA,20240809_180830_000.wav,5,08-09-24,0.755903000,18,08-09-24,0.255903000,6,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,XL4Leo+99HwFss/MACm/Eg==,MANUAL ID.1,Noise,meta_MA12_1_EDITED.csv.xlsx,AG
D:\Madagascar\MA12 - Agriculture 03_RR03 - little data\MA12_1\wav,NA,20240809_181100_000.wav,5,08-09-24,0.757639000,18,08-09-24,0.257639000,6,NA,NA,AudioMoth,245AAA0563FA4639,AudioMoth-Firmware-Basic (1.10.1),NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,uw2819dYJcNBUGyaKM0hDw==,MANUAL ID.1,Noise,meta_MA12_1_EDITED.csv.xlsx,AG
